"feature"	"metadata"	"value"	"name"	"coef"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"model"	"N"	"N_not_zero"
"X4.2.1.91"	"duration"	"Week 6"	"durationWeek 6"	-1.16123180775831	1.22422600765947	0.342852761467639	0.832918298233749	0.000195985961976121	0.014523959682159	"prevalence"	70	60
"X5.4.99.29"	"duration"	"Week 6"	"durationWeek 6"	-0.892227049907015	0.817982561930277	0.362818681207723	0.84767620017667	0.000359461235511623	0.0240607117318264	"abundance"	70	13
"X3.1.1.23"	"duration"	"Week 6"	"durationWeek 6"	0.913487273417218	1.0512754823285	0.384884134997449	0.867074748698775	0.0119096908445327	0.217221386843195	"prevalence"	70	52
"X4.1.2.21"	"duration"	"Week 6"	"durationWeek 6"	0.158305155862751	0.202602025166968	0.406348563879123	0.876753010798521	0.000928620998438047	0.0437929220854306	"abundance"	70	66
"X2.3.1.201"	"duration"	"Week 6"	"durationWeek 6"	-2.26836655257826	2.7333428962723	0.406602506713815	0.876753010798521	0.012460358730314	0.22145228455419	"prevalence"	70	9
"X2.4.1.175"	"duration"	"Week 6"	"durationWeek 6"	-1.25111844997688	1.70397300069998	0.462804869737952	0.876753010798521	6.72869958191712e-05	0.00624693366298325	"prevalence"	70	63
"X2.4.1.226"	"duration"	"Week 6"	"durationWeek 6"	-1.25111844997688	1.70397300069998	0.462804869737952	0.876753010798521	8.49602209976166e-05	0.00705169834280218	"prevalence"	70	63
"X3.1.3.26"	"duration"	"Week 6"	"durationWeek 6"	0.505453315938229	0.594268463878906	0.39502098837672	0.876753010798521	0.0144684488701885	0.238270090520961	"prevalence"	70	25
"X3.2.1.180"	"duration"	"Week 6"	"durationWeek 6"	-1.2515807348233	1.70474012805262	0.462840961598521	0.876753010798521	0.00291650085206174	0.100862321133802	"prevalence"	70	63
"X4.2.1.107"	"duration"	"Week 6"	"durationWeek 6"	0.120694264406754	0.184770226128869	0.478375028519471	0.876776900410039	0.00717249935787211	0.156662485974575	"abundance"	70	57
"X2.7.4.29"	"duration"	"Week 6"	"durationWeek 6"	-0.603917208251198	0.581809886697505	0.496296200676805	0.88591140723274	0.00336425701440692	0.102901043865329	"abundance"	70	9
"X3.7.1.22"	"duration"	"Week 6"	"durationWeek 6"	0.421025521007185	0.607008814388288	0.507122805819873	0.889823018243919	0.00704545074092069	0.156662485974575	"abundance"	70	14
"X3.5.3.26"	"duration"	"Week 6"	"durationWeek 6"	-0.344922738069952	0.390552221711129	0.541667117039534	0.898637830993045	0.00707888301111668	0.156662485974575	"abundance"	70	8
"X3.5.4.23"	"duration"	"Week 6"	"durationWeek 6"	-0.320367635273537	0.652926592856295	0.649879912479731	0.934379399589501	0.00471978807779653	0.127241108572163	"abundance"	70	10
"X1.2.1.21"	"duration"	"Week 6"	"durationWeek 6"	-0.0762701999443948	0.125882877885478	0.70142059032603	0.955792593601997	0.000790065953284867	0.0390330203110976	"abundance"	70	11
"X1.3.99.4"	"duration"	"Week 6"	"durationWeek 6"	-0.0821596312892519	0.187964373228589	0.714180996725634	0.956940639633416	2.00804234254476e-06	0.000347223988398365	"abundance"	70	66
"X4.1.2.53"	"duration"	"Week 6"	"durationWeek 6"	0.234681641809584	0.732864686293422	0.756131031899721	0.973093523707121	0.00335290183890056	0.102901043865329	"abundance"	70	9
"X2.3.1.210"	"duration"	"Week 6"	"durationWeek 6"	-0.226482397118717	0.658589458406862	0.762859440947074	0.976580036446897	0.000728767807521795	0.0368827609904323	"abundance"	70	12
"X1.1.1.381"	"duration"	"Week 6"	"durationWeek 6"	0.229366669409558	0.693733159968837	0.787889127052368	0.984353920971522	0.003372178786912	0.102901043865329	"abundance"	70	9
"X1.1.1.201"	"duration"	"Week 6"	"durationWeek 6"	0.128299516245617	0.705860175666266	0.84473438416835	1	0.0135642686401322	0.232610391969209	"abundance"	70	16
"X1.1.1.88"	"duration"	"Week 6"	"durationWeek 6"	0.00912497152462975	0.368102993181658	0.953510614394997	1	4.59334786160178e-44	9.5311968128237e-41	"abundance"	70	65
"X3.5.1.19"	"duration"	"Week 6"	"durationWeek 6"	-0.00344082828901662	0.360624731205383	0.980122605914874	1	1.4289767600085e-17	9.88375592339215e-15	"abundance"	70	64
"X3.5.2.5"	"duration"	"Week 6"	"durationWeek 6"	-0.0436640111623356	0.327994875848094	0.92501236338981	1	1.18632481625897e-06	0.000246162399373736	"abundance"	70	62
